ATR_WINDOW,EMA_LONG,SL_ATR_MULT,TP_ATR_MULT,VOL_MULT,RISK_PCT,REGIME_MULT,sharpe,num_entries
26,94,0.9101106078960594,2.3382529799055627,2.7294447525101067,0.016445119173471474,1.999576509929196,1.4521373472288066,30
49,47,1.3911960730282027,4.285345139786129,2.9398287956292064,0.017000259539578465,1.7574930570667067,1.0136524644199592,28
49,119,1.6534811227707658,7.668594379294568,2.6992947813548227,0.005699613933120755,1.1758162029651402,0.8516784855782189,317
10,191,1.40926195167632,3.371856833020776,2.3434013688117137,0.012744436568700019,1.0372440770492608,1.1352640329798995,1241
10,140,1.2804615513556898,6.633910350413836,2.0403270022239868,0.017191448506052264,1.3278602581617283,1.2918665139719594,705
30,177,1.1052242993185954,2.804091370703844,1.057565352626678,0.015347607857798762,1.4304643270301969,0.929073292848637,247
36,58,0.7045572133801546,2.0872679940072913,1.701175117613194,0.012208436050238029,1.0883660676495985,0.9885352654925161,912
24,182,1.0223832005349505,5.083936934958865,2.567306025482286,0.008534312864104132,1.4331300503418103,1.0886687960450316,186
10,47,0.7082407589741152,5.845248468819287,1.3637601687982897,0.007567678383153401,1.8451826148590178,1.335604059345559,181
43,190,0.7206102213935569,7.559525750968966,1.9842325861590764,0.005906643377680209,1.188703634357392,0.9266418632668066,416
49,108,0.9931274154312624,5.800405125900355,1.4802912375563861,0.0024414032340646145,0.6933195828659738,0.8110737895006277,1862
12,35,0.6809538066509012,4.764672608196355,1.412667436811585,0.007921127359913432,1.2551259062822853,1.1467211795970345,991
26,140,0.7584798068024448,3.1537341128520247,1.0817372325329577,0.004209766198371126,0.9178855085479379,0.9093877660980536,1593
36,27,1.699115598363564,5.767402336945446,1.1635180638977438,0.01759799385802877,1.8813086007977198,0.9923936237206074,54
7,69,1.709301919689592,6.48955814230195,1.3690420387127546,0.004977637143397495,1.055708154187073,0.984290028327676,1913
37,181,1.2675161631734992,5.192680911591894,1.214344022679552,0.009500834969645638,1.2989258996825348,0.861671018877924,365
26,131,1.0533704593546587,4.775208296798887,2.494941876267513,0.0016969808549213601,0.8786554165160312,0.9509854632518941,1153
8,114,1.1155952404844922,7.894271701451638,1.2240778043361047,0.008559256381869091,1.9542056499130533,1.3771269203658028,159
29,125,1.6181592112764949,4.589957277378076,1.2551606055911275,0.0063917422101757645,1.0446234445979528,0.9299888581550576,1067
34,122,1.0341450888467694,7.919091492757878,2.211549638713774,0.005507309042983895,0.6526737089306056,0.9143601590368294,1498
15,68,1.065926244656934,2.120427186666358,1.6441583311663566,0.0050175121329343484,0.991246028266872,1.0417497217111489,1654
43,167,0.8868542405674098,3.0253255243403947,2.337286439848862,0.01865814379342413,1.3351443395208946,0.9446069979798475,207
10,180,1.390388680331073,6.074613914866937,2.578342477214677,0.010470401779652087,0.6303804321311355,1.1492822488429555,1330
30,70,1.6542393997879055,3.1222624913451402,1.6473584728084874,0.009083292333711919,1.2614155680266825,0.9535425918137567,516
11,64,0.7410220598893336,3.1194021443078346,1.5701903373876942,0.004294098310600342,1.8451481369396379,1.1878112386620279,149
15,40,1.415930063662449,3.7317833194415346,2.1624764428452243,0.003932891590209844,1.2217101527822263,1.0571108556724826,837
20,187,1.7459291116815936,7.790161463999075,1.2485944469710895,0.01488648202886924,1.9075106852315566,1.122672770869089,66
41,65,1.522254083335894,6.561367159338119,2.1912774812156885,0.00995994758245301,1.1177613712209027,0.931515926084179,641
13,31,1.6116809739350886,5.446838679079471,2.683657553516544,0.0036556751558995005,1.6929009677898352,1.208203547590354,206
28,29,1.0049064172908808,2.8064880616338455,1.1267499409455355,0.01980924441540896,0.9835307674620845,0.9355130911160084,1682
38,110,0.848319042720226,7.397447439647411,1.7677824427464228,0.011327504361165783,1.8597081664468205,1.1440486373314398,43
33,41,1.9097481854202127,5.766248318428508,1.6698112293141723,0.003646169380604358,1.691037783905444,1.046603000126798,102
14,49,0.7463986968964894,6.887448321388293,2.3303944413924,0.010938243070613266,1.0382457261852538,1.140346348808898,1356
44,90,1.7248991592073657,4.634809451421311,1.7538888588498152,0.009790915927722521,0.9520668112462132,0.8826414143453538,1259
32,116,1.8408388745764364,6.731583267347185,1.3033497594655024,0.006922719288115416,0.8727337097216986,0.8543158766672875,1700
38,26,1.3548345273069748,6.574752114444143,2.7535312735234987,0.007499553225602242,1.7318859570080192,0.8157716165707676,48
9,172,0.6912329934979736,4.383723743362204,2.5945907315591072,0.0038484311196267016,0.8438770928489623,1.1082166981723678,1332
37,149,1.461721449327946,6.1636906668026,2.0854488866951923,0.005784182119232102,1.0185439902558793,0.9376688502461273,890
38,188,1.8883527693601645,4.705036228424793,1.2264760916815105,0.019711982780284357,1.758347129668901,0.7780281152199064,57
31,111,1.4171813531519717,2.1086611029250433,2.744247817888303,0.018710247367188636,1.3476997753838134,1.0203541557797344,207
36,186,1.560857951470098,2.915234257485568,2.1525767203336263,0.012527585881274263,1.136196006953579,0.9947692788790011,528
13,183,1.3750876921491808,4.405108500581839,1.9240116072882654,0.01899838345262449,0.7300271046741202,1.0167203412897101,1735
20,164,0.5069480345069043,4.000995030146865,1.7963373871818866,0.011210516455820534,1.8797834246191407,1.2084594704033442,67
12,109,1.1283881742568218,7.489075406408601,1.7247877982332662,0.012031178655282825,1.4483964318792957,1.250002782671716,449
10,185,1.8048445430931923,5.113028342756433,2.1825508714898585,0.008581051373532475,0.582142458233047,1.0793868399505204,1574
20,82,1.6062518721646226,4.713307645338843,1.449209645879964,0.009596350806521173,0.7112855305696998,0.9246837161609889,2104
49,110,1.3930775259800656,2.4024588643305647,2.4999209407983556,0.004988206268816129,1.8470814341610706,0.9902516352398122,24
14,54,0.5548245017721423,4.832401670659996,2.129682266525233,0.002248464149138695,1.663291425042516,1.1850717721863562,224
5,139,0.7670539503046272,7.766421904816731,1.297325455506226,0.00887785835081345,0.6280245021179658,0.9955315539256812,2103
12,148,1.488385912865227,2.162575955020901,1.4439443238658989,0.005390421135173356,1.5078391153980926,1.1469726779411575,356
25,114,1.1611441204073423,4.404578365251956,2.1192806626164358,0.003949564672683537,0.7728921957429067,0.9596133370847142,1563
43,190,1.0599639744196294,3.6244680388613224,2.2879990864780315,0.008765949250863832,0.5380795334905173,0.9024529275616687,1325
15,150,1.7835447021594286,6.981319187401949,1.7943670592369096,0.013693617594842278,0.8074764431237315,0.9744907688296857,1787
31,95,1.8390075666154622,6.904661370430645,1.683634703395752,0.005929045235194557,1.0695386122509003,0.9349542949495017,952
47,157,0.7101697636496789,7.210807855387477,1.9748623964990273,0.01799649231098774,1.6997828839209728,0.8218008646930164,61
5,38,1.699874128059784,3.0712679723260017,2.305492215703749,0.005525472839887803,0.6491620891390177,1.0560748162465183,1993
18,181,0.5195028852661041,2.5130511851268085,1.4157725102920546,0.0015041118736025746,0.772153152634696,0.9376338756887992,1872
24,24,0.9030160390774191,5.249805287965201,2.2669564396522945,0.005899866023230844,0.7090341111092362,0.9993143498766924,1950
31,68,1.436223361773701,4.456469913147442,2.1040943617039605,0.009286404053571017,0.9416986393128766,0.9650084417068291,1295
42,197,1.2885352734540287,3.030075715089821,1.544614653038738,0.001349422854401868,1.8714482098407486,0.7375434261930991,28
5,44,1.8500279627721576,7.243340465375091,2.1948262043406164,0.012409820348239415,1.4975550118193832,1.244730340785122,890
37,73,1.3496069604453458,4.856302413194598,2.3273423307252963,0.018799765047170403,1.5988581458153754,0.8720926496167817,93
10,123,0.911082831030809,5.325068015094761,2.3028407767037287,0.01676509427043683,0.8096319076409049,1.1379018581770912,1587
12,184,1.1281557873381096,4.298831169496985,2.037835410565675,0.0018923533687260458,0.7494250531341191,0.9939228017689077,1649
20,158,0.6598973797006578,2.4508266904148526,2.4563775124072067,0.01041433500791777,1.5326035946416041,1.2167235377499777,171
14,25,0.8933960664497376,5.570467584201529,1.1028516269685007,0.010430958696823492,1.3952642733753338,1.2643593766766095,578
38,34,1.4047281641995824,3.4720946580879257,1.778591228083953,0.0064851809986432975,1.0335090746974238,0.9133510333814693,1192
24,64,1.7286534765112995,6.796495273813876,2.3893929417088535,0.006170757607369291,1.3853460003036306,0.9928046249704703,283
29,177,1.5983373296143417,6.839366887168699,2.317566733421435,0.014153254725839195,1.7737934773479789,0.9676038154245277,48
21,36,1.8759703631933642,2.8209117855137684,2.900474707641605,0.00947410968620116,0.7776993932579295,1.0702088622522903,1306
16,108,0.8318141627294033,7.926008047979882,2.8881186793732265,0.001749109416001612,1.5583627587735327,1.092846833266124,192
46,52,1.3519178458289443,7.492929785528251,1.0678919571715977,0.01425098507768996,0.9460235110588262,0.8338484924674329,1539
46,194,1.9163997336701508,4.845285299944782,2.7240853019786266,0.01704643857216634,0.9786507098648835,0.9510838943665386,654
42,26,1.3944048177230797,3.3800530237262185,1.2411337715545576,0.002462110830954974,1.5444331638172097,0.7337140379756366,184
44,115,1.9086015477693443,6.792699414641993,2.995868221066675,0.007663524493582493,1.6507824333966903,0.7465422479902029,41
20,150,0.5980345111984136,3.8917420269836622,2.0789825847506744,0.016023740131940307,0.9781287543981049,1.0461938904684458,1193
33,179,1.423794782273457,3.3977568485218024,1.048801563113076,0.01753187860411767,0.5319041162755807,0.8468992865620231,1939
23,106,1.4412581948275551,7.242062685118032,2.96816693839859,0.015597194863425846,1.1266501732510006,1.0974502639781796,523
15,27,0.5268109021001207,7.926334338416189,1.8555462674717247,0.008302206296033952,1.5194709240396047,1.2824602146603243,348
23,152,0.8581657186524535,2.662844678788368,1.709244315281553,0.006457540841427553,0.9444621806839851,0.9682468551730761,1382
26,130,0.7505509191381128,7.947011756821859,1.4633434027668868,0.01891190370856739,1.4744699734885527,1.088908610479516,221
32,112,0.8460047175766381,3.0591681920330496,1.4409724181403507,0.004542326980740836,1.66937671035013,0.9438360189254941,96
14,190,1.679517521623328,2.5364660138735573,1.8351615515698567,0.01770324784368113,1.9170980334371155,1.2002903028886889,90
20,30,1.953653945211217,7.302715309780554,2.855504566390426,0.019903248630282273,0.760842873829231,1.084556858279731,1409
22,156,1.5440309270806885,2.9233754380391304,2.6316662499812358,0.005264370864896553,0.8357264222339347,1.0046574527656007,1110
44,192,1.793191425898176,6.857096448349268,2.3104839612780435,0.011466290041573648,0.6304801398671152,0.8881546026413855,1286
20,142,1.3485979459936865,3.602169621016528,2.757259972710316,0.016151094410531634,1.4876777519876383,1.189992824419846,183
29,126,1.3701293117567168,2.5489210243865292,2.7549217252607607,0.006046400809185415,0.6942723819242063,0.9811303504375192,1133
35,33,1.776810371073153,4.970879162083846,1.961173154653296,0.012255747908530835,1.7370214488877238,1.0977449211193238,76
43,176,1.5625444650725522,7.022079970182032,2.3949429233385673,0.013922674663445708,1.4279170673227766,0.8377456666532963,139
23,87,0.8896306756404893,6.34052068213151,1.9917514701575416,0.002539878102245311,0.830274802924717,0.9684331126458067,1654
38,48,1.8213061387983926,7.231061166471392,1.0584945660691183,0.01669051826073049,0.6933048012101678,0.828747841165928,2278
17,131,1.9717792670411352,5.7908811621000105,1.5196071621283196,0.013046108358892614,1.3099780695737833,1.1433989209003537,524
20,153,0.7411398440724624,6.907802144714373,2.6642683559154836,0.010641886941455889,0.5095788075752503,1.0457977948349442,1207
40,39,1.641541853753042,5.247599472056661,2.9259840077179895,0.007495571154735036,1.4489328397009222,0.8600530419785761,128
8,124,1.018824585429435,5.725493106604863,1.0914840676250257,0.01755919931689515,1.9602334537660955,1.4878627113427816,156
46,38,1.9058427308546766,6.12731433380488,1.1356741182103438,0.0067183077719895085,1.5622581329679224,0.7327294913429101,157
26,158,1.5249430649097577,4.67541623826049,1.5472533325633318,0.019945365502996512,1.1392719533539595,0.9709318001761165,757
25,49,1.692214323124894,6.162093354688932,1.4415392255775208,0.0025652398667010113,1.5207489531120697,0.9745241759621541,215
14,25,1.4775002380638276,4.211158062342567,2.7287164996792743,0.009990988227139584,1.9522901418720826,1.1948005488760858,82
34,69,1.9262953433756156,2.9063473506854014,1.8646696020852038,0.01892870248318438,1.1295909753891835,1.0009602561112667,732
48,154,0.695129360195948,6.549579175574135,1.049173832917603,0.001420347479050948,0.9854153287243119,0.8003617198633498,1148
33,91,0.911322803523005,7.903865887758969,1.818668012630086,0.017987884869903555,0.8449319088366293,0.9312504659393341,1649
13,176,1.6648952791876126,6.625531067864312,2.6895664562337753,0.015459455827916978,1.4393304824471231,1.2863357677006606,334
10,143,1.145458842349194,3.2031483602020203,1.9831890934828738,0.0022199698044275476,1.3729571028715981,1.1654703348534643,629
17,163,0.9655429383853606,4.731320894490807,1.0232410798162013,0.0023764908680966187,1.0887403346100273,0.9839692200513016,1128
10,25,1.8812717717235303,5.699901887124428,2.5930745819523526,0.010148924678738451,0.6759622834435917,1.1405809213538718,1820
26,38,0.8630675237937913,7.919975559602879,1.2849910858030265,0.010478874915575764,1.4272336014771787,0.9992606605847791,325
26,128,0.9374938680639548,6.169891316759255,2.7202447943784094,0.015817168788973646,0.5594282380225357,1.0213658471127298,1159
36,120,0.5146562711287754,3.9587678494639515,2.035423286769423,0.0026694634837518337,1.025940396813771,0.9552251636382955,924
6,34,1.0953849143023942,2.796294524258362,2.135081696523116,0.01409983441360805,1.7008800486636244,1.5018273276897294,490
14,50,0.6568517605016004,5.81858149726182,2.412951452973802,0.0016001367516871989,1.9043183693655348,1.195245487985539,107
41,34,1.8422249840907914,5.285554256922417,2.6345955399249874,0.009594047405847704,1.4653665427947875,0.8348855068275877,145
28,151,0.6224449730458843,2.362112503943383,1.4942064680202929,0.004031348922150579,1.8076753498883025,1.0169280996020524,60
7,117,1.5635907791763746,7.225814742476514,2.4281738642648554,0.016232833578326045,1.0091752888142091,1.1251486934772028,1515
14,195,1.0053436876566604,3.0927074941321955,2.5793970142849583,0.013515447734516645,1.2472935746797085,1.1589676868855825,539
35,32,0.545978753308709,3.546097331067282,1.9252459134786326,0.01749717760275923,1.590753604649462,0.9900479570399495,139
17,126,1.8685450184250365,3.2639731340339995,2.2459331671269656,0.012999644181757891,1.5996695336229214,1.163195640923925,192
29,149,0.8426821119969481,7.978003496340452,2.9495863242935663,0.013356188040591799,0.7993136763937176,1.033421533097048,943
39,43,1.954731567617817,4.7227372483018355,1.472100926692928,0.0023964381992702404,0.7546368576313112,0.811681557755564,2172
43,108,0.8708466116047655,7.224499407635069,1.890610510005331,0.010781529724664115,1.0388500540996486,0.9426672961473307,908
38,96,1.0189024888204443,4.226232577907616,2.9752991274721157,0.0017620746368371672,1.8005472441836727,1.3917311603825833,28
31,49,1.0866223049776411,7.816473934011725,1.516266865402255,0.013477996626284551,0.9877850963370423,0.959531412016486,1422
28,80,1.7433250488239143,4.585325141970836,1.4974285451752598,0.012725754745476572,1.5601658253281687,1.0519222668468948,179
12,50,0.5550071404003145,6.4184120903938435,2.3276090552436104,0.010017986639246464,1.7662556734537957,1.3162776438126207,185
31,98,1.5878864906227048,4.920013648548217,2.746846476163321,0.018113335416213912,1.1325813903101831,1.0469854637424354,487
27,27,0.7225148014431333,7.919780737753081,2.9302373928720913,0.0010938596377537827,1.9277176781348584,1.3017142594989586,34
28,188,0.5590153110027645,2.732659484060161,1.9043980565668706,0.018743625333030194,0.9742341574651258,1.0022495101827968,1143
41,125,1.8024069207698878,3.2350472602206093,1.2238392387954558,0.006125242618822802,0.5856302841339722,0.7854994097214593,1968
6,75,1.55702114410497,3.2111207127376904,2.3468648666498346,0.01942832887603814,0.6408510736841275,1.1157103041179257,1734
33,176,1.1821097834507888,5.093576171475501,1.9776931605138404,0.013670420893375983,0.7094768821344694,0.9208079938127688,1550
10,148,1.8635487809984614,3.078098653221452,1.4750866498477553,0.01945650678679115,0.7714654290642347,0.9979871251635829,1999
35,109,1.4267708603018208,7.213429906872309,2.141219493277659,0.0015773541342399004,1.8964230432604667,1.3305458674295108,35
30,152,1.817773341952022,4.424841929906198,1.6540663231264774,0.01368427432570811,1.7117689129118878,1.0206123651759584,80
34,199,0.572318058290834,7.863045105327904,1.8138159214457412,0.017544315556407925,1.6735782260874101,0.9760933476004452,83
36,141,0.8235127285965758,5.953312821395944,1.787728811308317,0.01337342656378835,0.6598895454619861,0.9028926349971086,1759
39,163,1.1533749722193996,6.90700529705013,1.2404181107412169,0.011345292861256143,0.5086379907471823,0.8177440676537318,1922
35,99,1.802213381566258,3.0628987366843154,2.3852519044523293,0.016924190503314094,1.9169213292110348,1.314806443855686,30
21,60,0.6097938856526655,5.620691560288267,2.3364255971100327,0.012770316574182674,1.1952410657008585,1.1554329756031425,635
22,124,1.3004038200903176,5.647430556760668,2.5297665230842563,0.016446729035605775,1.5771846143397417,1.1732604496890766,137
22,175,1.278622677704327,4.875091265778385,1.0512841316128714,0.007483708724896971,1.0702934281787857,0.9458761510352878,1036
36,39,1.3509683294433552,3.5393767022081826,2.9258537504751594,0.010187367287678571,1.7089888246627372,0.8288135220092882,49
47,23,0.7936669785253192,2.045377249868853,2.294949428309206,0.01806258043004975,0.8652234448644489,0.9505102834237321,1514
19,85,1.0942590374138832,6.172803240139173,1.7771162025406915,0.009525178829828083,0.8563161963114911,0.984799929829977,1779
17,75,1.7045388467489953,5.234967660051527,1.6226153983120073,0.012596341882907449,1.5742260113347903,1.1580241893190808,246
29,27,1.4497270633910335,7.7084200532399425,2.2032236402926624,0.016564588329109012,1.8263096950226116,1.113037205517176,63
17,94,0.6828291400054214,3.086896097208082,2.3622357079299654,0.004447328606216912,1.2877450755005904,1.1018151714965592,499
46,30,1.9016540402082716,4.1097361234378065,1.202841656898433,0.010231563424540187,0.885164851580762,0.8177124872322179,1931
15,58,1.4164714832764875,4.4661708188402285,2.6797226057334407,0.01810043934456221,1.0301320689540772,1.1291253961449257,1111
15,160,0.9122090533222041,6.9356859110820706,1.8474765072975257,0.013683448086537937,0.6433029707520023,1.0017809649520353,1805
31,109,1.981678280322331,2.8186385153403988,2.3902891080951876,0.00868205659398155,1.1422994223884222,0.9668557821697268,553
9,24,1.462957250664899,5.642564216532684,2.09339482542814,0.005406994826203533,1.086358993858272,1.0726176609351732,1801
20,32,1.2785896863624056,2.4056753815532894,2.600713015644723,0.0054405295562982275,1.3100178719067659,1.1312063845683584,430
37,144,1.9868839905532825,2.7703657367247514,1.2082192987683327,0.014762437525446082,1.3675803755096136,0.8499044342589024,298
44,137,1.299436679827003,3.9460025186922536,1.6660038261163959,0.013720252148765613,1.9912090418317514,0.9831458700509041,23
33,101,1.3799126947632112,3.0080852464691805,2.473747489888364,0.017393144473321343,0.8251097001361635,0.9446629402998861,1238
12,144,0.8014005329885847,5.214966106838488,1.1933528992934392,0.009557047788905516,1.634244993342869,1.2800259637043956,244
17,34,0.6284873743946457,7.36514524798471,1.3837346494374858,0.007144059680194895,0.8399846033404821,0.9729465235300071,2334
20,139,1.6931749411845938,7.563066916876716,1.469284163710907,0.008587002400376855,0.7286240199956262,0.9160547765914371,1956
34,120,1.595975765358869,4.791233673702309,1.1202846852015704,0.011683639501680287,1.9364379267580702,0.9728319968809884,41
